EventID,Edep_MeV,FirstTime_ns
28702,1.0466789159943808,0.0
28723,1.2745354190965594,0.0
28740,1.2745472235617263,0.0
28747,1.2745488327100334,0.0
28754,1.2745314632512685,0.0
28764,1.0536065564195152,0.0
28765,1.2745814629382866,0.0
28767,1.2338405234821652,0.0
28786,1.274497867615979,0.0
28792,1.274537186176136,0.0
28799,1.2745464964868725,0.0
28806,1.2745434892731256,0.0
28820,1.274546587403922,0.0
28823,1.274524867611997,0.0
28835,1.2745391019027874,0.0
28836,1.2745413731956114,0.0
28846,1.274540650716731,0.0
28870,1.2745366489676075,0.0
28873,1.2745267612843525,0.0
28893,1.0456920441126591,0.0
28908,1.2745422232525867,0.0
28911,1.2745088810120206,0.0
28915,1.2745506705489447,0.0
28919,1.0022538337947575,0.0
28920,1.2745401103646314,0.0
28922,1.2099677909788984,0.0
28924,1.2745466391135585,0.0
28932,1.2745217860225275,0.0
28933,1.0523543913083937,0.0
28955,1.274497765415287,0.0
28956,1.2745225668901123,0.0
28958,1.2745149291074997,0.0
28960,1.2745425542321969,0.0
28961,1.2745377829760567,0.0
28966,1.2745512307109523,0.0
28972,1.2745381330608085,0.0
28973,1.0429808808587644,0.0
29012,1.2745319499062904,0.0
29013,1.2745451781927009,0.0
29016,1.274544736919376,0.0
29017,1.2745847162401849,0.0
29021,1.0041485184712622,0.0
29033,1.2945778625689792,0.0
29036,1.2745322798875574,0.0
29050,1.2745442247507284,0.0
29067,1.2745358939296576,0.0
29072,1.2745395466687834,0.0
29097,1.2745474616650518,0.0
29102,1.2745453118520063,0.0
29116,1.0549072834825173,0.0
29120,1.7717426369119575,0.0
29126,1.0381908685612826,0.0
29134,1.2745379746289194,0.0
29140,1.2745221882833329,0.0
29147,1.274517251098339,0.0
29150,1.2745282118813412,0.0
29151,1.2745517844782879,0.0
29154,1.2745381080584073,0.0
29163,1.0362579981667424,0.0
29170,1.2745352860986652,0.0
29173,1.2745373631601815,0.0
29178,1.0281667548962716,0.0
29185,1.0290929713874069,0.0
29188,1.2745513295611328,0.0
29190,1.2745430269317097,0.0
29198,1.2745377440165853,0.0
29208,1.2038865217714294,0.0
29212,1.0019535453218558,0.0
29214,1.2745500589032446,0.0
29215,1.2745178660744205,0.0
29216,1.2565965712934373,0.0
29236,1.2744990369485671,0.0
29243,1.0881417297065765,0.0
29250,1.2745451002302515,0.0
29252,1.2745459690532226,0.0
29254,1.274523166465985,0.0
29262,1.2745623590276394,0.0
29272,1.2745212861338198,0.0
29278,1.2745414793467171,0.0
29281,1.0217623743827895,0.0
29282,1.2745449423867896,0.0
29303,1.2745554513878856,0.0
29306,1.2745371451420122,0.0
29313,1.0646352907121368,0.0
29323,1.2745383454045764,0.0
29324,1.021185677667507,0.0
29326,1.2745452508307216,0.0
29328,1.2745285757742355,0.0
29329,1.0178920329331074,0.0
29335,1.2745408710826995,0.0
29341,1.1470404450932452,0.0
29345,1.0683583824263039,0.0
29354,1.0284959928114201,0.0
29369,1.2745456704882656,0.0
29370,1.178510999054836,0.0
29398,1.0019775697669782,0.0
29399,1.2745493934117953,0.0
29417,1.2745409684797162,0.0
29424,1.2745486375354422,0.0
29425,1.2745382957261326,0.0
29426,1.2745424430940797,0.0
29427,1.274545482194547,0.0
29430,1.274553191510332,0.0
29431,1.2745016863914467,0.0
29432,1.2745496142702362,0.0
29434,1.2745328313407245,0.0
29435,1.2625694821435907,0.0
29439,1.274551697797432,0.0
29449,1.2745459451421624,0.0
29450,1.046852167287414,0.0
29452,1.2745481284815774,0.0
29456,1.2745485789338908,0.0
29460,1.2745453331121042,0.0
29461,1.2745508467559792,0.0
29463,1.064693874619338,0.0
29469,1.274538894476211,0.0
29475,1.2745344878222835,0.0
29477,1.2745213069296595,0.0
29482,1.2745253406204857,0.0
29483,1.2745389077529625,0.0
29484,1.020510511242138,0.0
29487,1.2745497064653462,0.0
29492,1.259513480704926,0.0
29501,1.2745199257196074,0.0
29506,1.0544172338947844,0.0
29513,1.2205112065524424,0.0
29521,1.1596031523407409,0.0
29525,1.0356970360409004,0.0
29532,1.2745538703067238,0.0
29534,1.274543839494789,0.0
29539,1.068405169865707,0.0
29540,1.274525573190304,0.0
29541,1.2745470085947528,0.0
29544,1.0790426682099097,0.0
29548,1.2745445339581087,0.0
29551,1.2745476220300866,0.0
29559,1.5428871485768918,0.0
29575,1.2745477930637128,0.0
29582,1.2745197176321204,0.0
29583,1.274548150759897,0.0
29586,1.2745461040859098,0.0
29588,1.274524168479584,0.0
29589,1.27454061774465,0.0
29595,1.2745461994220382,0.0
29598,1.2745466293591161,0.0
29610,1.044654038392432,0.0
29611,1.2745374026464926,0.0
29612,1.274550865198955,0.0
29618,1.274528229162308,0.0
29619,1.0657866162520002,0.0
29622,1.2745447123232212,0.0
29623,1.27454671382697,0.0
29634,1.2745798795777825,0.0
29635,1.2745375660321288,0.0
29640,1.274553232206164,0.0
29646,1.2745287848142326,0.0
29647,1.2745220624007167,0.0
29649,1.0508947354212061,0.0
29666,1.2745187391873196,0.0
29670,1.2745228106567354,0.0
29677,1.2745269370002477,0.0
29681,1.2745945342957827,0.0
29690,1.2745024190719803,0.0
29692,1.2745440665246082,0.0
29702,1.274550834961046,0.0
29722,1.0578791093464852,0.0
29727,1.2745455943080573,0.0
29738,1.27452366675352,0.0
29739,1.2745368132339558,0.0
29740,1.0248746178085366,0.0
29752,1.274540468916215,0.0
29760,1.2745305130968778,0.0
29777,1.2745626905137424,0.0
29790,1.071232046619894,0.0
29794,1.038974364297145,0.0
29804,1.0669551969951212,0.0
29805,1.2745331185286164,0.0
29808,1.2745348434657837,0.0
29813,1.2303326417599052,0.0
29824,1.2745372168161715,0.0
29829,1.2114668524168448,0.0
29832,1.2745341954359062,0.0
29838,1.274554010859431,0.0
29842,1.2745534692906795,0.0
29843,1.1140859081626253,0.0
29848,1.2745574830510233,0.0
29850,1.0545348632693035,0.0
29853,1.2745339357334924,0.0
29854,1.2745775621079023,0.0
29866,1.2745389977577029,0.0
29870,1.1635399565115796,0.0
29894,1.2745442945291867,0.0
29895,1.274592314945101,0.0
29917,1.274545735462138,0.0
29918,1.2745713221788193,0.0
29919,1.2745264031629484,0.0
29921,1.2745506197733574,0.0
29929,1.274545585423068,0.0
29936,1.2745286491981334,0.0
29937,1.2745400022234463,0.0
29942,1.2745360304577817,0.0
29959,1.274535656861593,0.0
29967,1.2745282444391028,0.0
29973,1.274548794163683,0.0
29983,1.2745423855266067,0.0
29984,1.2745397803264114,0.0
29990,1.2745286570164067,0.0
29995,1.2745247370791402,0.0
29996,1.2745443038354276,0.0
29997,1.2745114159224826,0.0
29999,1.2745401047673985,0.0
30007,1.043026546950768,0.0
30013,1.0157415283656517,0.0
30015,1.2745476178846913,0.0
30017,1.274540436151127,0.0
30024,1.2745090994404549,0.0
30032,1.054000473410834,0.0
30035,1.2745433447806263,0.0
30039,1.2745480777304414,0.0
30045,1.0616702063925465,0.0
30052,1.2745190575091758,0.0
30054,1.2744982073063937,0.0
30056,1.2745381741319506,0.0
30076,1.2745059800774674,0.0
30078,1.2745557862213894,0.0
30090,1.274553203116218,0.0
30094,1.2745402338711302,0.0
30097,1.2745356486406458,0.0
30098,1.2745472863298715,0.0
30101,1.2745406323274133,0.0
30103,1.2745134893644208,0.0
30108,1.2745487475605828,0.0
30109,1.274537905582443,0.0
30119,1.0059449034685037,0.0
30125,1.2072004627897643,0.0
30134,1.2745413962311356,0.0
30141,1.0232954407119712,0.0
30142,1.4652730420555093,0.0
30149,1.2745455374264612,0.0
30156,1.2745497652865667,0.0
30161,1.2745384103481903,0.0
30182,1.2745633530697555,0.0
30191,1.2745367503275014,0.0
30192,1.2745335261408208,0.0
30205,1.274499645169073,0.0
30216,1.0711971220827115,0.0
30221,1.2745378386491697,0.0
30225,1.2745396400212718,0.0
30229,1.2745592316283618,0.0
30239,1.2745410991937574,0.0
30242,1.2745407767644226,0.0
30248,1.2745131480898237,0.0
30260,1.0934216153880836,0.0
30277,1.2512782978275956,0.0
30281,1.2745159919888822,0.0
30287,1.2745336320771283,0.0
30295,1.2044217744107086,0.0
30305,1.2745474491357633,0.0
30306,1.2745448852767025,0.0
30308,1.274568969123726,0.0
30310,1.0153549283710541,0.0
30311,1.261426915617576,0.0
30315,1.2744987964765468,0.0
30316,1.274530837065075,0.0
30331,1.274538880411481,0.0
30333,1.2745283016446667,0.0
30341,1.274550874475826,0.0
30344,1.274541911601544,0.0
30345,1.2203567443828418,0.0
30349,1.2744990083903154,0.0
30357,1.2745306298887826,0.0
30358,1.2745438144059043,0.0
30360,1.2745446228198034,0.0
30367,1.001614685745977,0.0
30369,1.2745199511288972,0.0
30377,1.2745455670823305,0.0
30384,1.2745491753549842,0.0
30391,1.056270998817656,0.0
30393,1.2745528155582446,0.0
30401,1.2745760170370335,0.0
30402,1.2745427187841367,0.0
30409,1.2745441241726376,0.0
30410,1.2531055326722431,0.0
30415,1.0357798646101304,0.0
30418,1.2746009213038534,0.0
30435,1.2745387386418692,0.0
30445,1.129247551746205,0.0
30447,1.274539398793016,0.0
30454,1.0579560756101785,0.0
30455,1.0543455850057237,0.0
30460,1.274546772649455,0.0
30463,1.2203403994650683,0.0
30466,1.2745341676703983,0.0
30468,1.2745463626393052,0.0
30473,1.27454117293359,0.0
30480,1.2745243885475717,0.0
30482,1.2745530669863683,0.0
30487,1.0964129931116886,0.0
30498,1.274497715336986,0.0
30500,1.274522643158851,0.0
30501,1.632996517005879,0.0
30502,1.2745408631050568,0.0
30510,1.2745452157139172,0.0
30523,1.2744976739939853,0.0
30526,1.274543157875147,0.0
30529,1.274516412123961,0.0
30532,1.2745003326450606,0.0
30537,1.0033797865636023,0.0
30539,1.0146953874407125,0.0
30548,1.2745293971668132,0.0
30549,1.2745052902748573,0.0
30552,1.274536612366981,0.0
30555,1.0407031797241093,0.0
30564,1.2744977864643952,0.0
30574,1.2745238803169394,0.0
30588,1.2745158043203708,0.0
30590,1.2745286431742615,0.0
30591,1.2745148558334187,0.0
30618,1.2745230559535574,0.0
30624,1.2745504716754503,0.0
30628,1.2745371221166022,0.0
30634,1.0904588763017933,0.0
30641,1.2745392035828151,0.0
30644,1.2745549690395848,0.0
30646,1.0986188139589175,0.0
30648,1.2745446704458125,0.0
30651,1.2745447822865745,0.0
30659,1.274520445341939,0.0
30664,1.2745453852620823,0.0
30669,1.2745352271994355,0.0
30675,1.2745421447335679,0.0
30685,1.06478050248097,0.0
30686,1.2744979113400416,0.0
30694,1.274544014868896,0.0
30711,1.1252422145584453,0.0
30712,1.1654494858029971,0.0
30717,1.2745453157634654,0.0
30719,1.1632053176742645,0.0
30723,1.0026702089421315,0.0
30728,1.194970960654393,0.0
30739,1.274498305924547,0.0
30757,1.0451221387189218,0.0
30768,1.2745329281794946,0.0
30775,1.1632039749071446,0.0
30795,1.2745700849678427,0.0
30796,1.2745459091134823,0.0
30797,1.2745196706635724,0.0
30801,1.0301903890593962,0.0
30808,1.0545842636566425,0.0
30811,1.2745361122614163,0.0
30812,1.2745436204117102,0.0
30814,1.0203920157002515,0.0
30820,1.1360258219165775,0.0
30823,1.2745376198784029,0.0
30825,1.2744993650274585,0.0
30829,1.490882196277758,0.0
30833,1.274549814992972,0.0
30840,1.0592981288438135,0.0
30851,1.2745660447287284,0.0
30852,1.030623089520341,0.0
30855,1.2745886788188805,0.0
30870,1.274531039581315,0.0
30878,1.2475451051060105,0.0
30879,1.2745318115500344,0.0
30888,1.2745359309191098,0.0
30893,1.2745471395432442,0.0
30895,1.2745262764058638,0.0
30897,1.2745159279611724,0.0
30898,1.274545475209532,0.0
30907,1.1051588860907609,0.0
30908,1.1116064655950453,0.0
30909,1.274506366157574,0.0
30915,1.2745284125865473,0.0
30917,1.274527830698182,0.0
30921,1.2745096430475358,0.0
30932,1.2745446508716225,0.0
30935,1.2745400000480431,0.0
30956,1.274531291927183,0.0
30967,1.2745337487863104,0.0
30968,1.2745490892912483,0.0
30974,1.2745417616699302,0.0
30984,1.2745507162053622,0.0
30990,1.2745387673066366,0.0
30992,1.2745425209318269,0.0
30997,1.274542960278942,0.0
31014,1.2745307566139006,0.0
31022,1.0098304076886588,0.0
31036,1.097567355119063,0.0
31044,1.2745401277821027,0.0
31045,1.27454384097938,0.0
31051,1.2745491493947834,0.0
31064,1.2745513768424743,0.0
31066,1.2745148661879928,0.0
31071,1.2745366728770813,0.0
31079,1.2745501387310956,0.0
31082,1.2745258651978257,0.0
31084,1.2131286873620075,0.0
31087,1.2745950247298432,0.0
31088,1.2745393513223588,0.0
31093,1.274538828444148,0.0
31105,1.2745372931164565,0.0
31114,1.2745480063028232,0.0
31120,1.1575947449413315,0.0
31122,1.2745136621906663,0.0
31126,1.2745364025204893,0.0
31135,1.2745349341417131,0.0
31144,1.081868334160964,0.0
31149,1.2745194566359095,0.0
31168,1.2744987569512893,0.0
31172,1.274522357706453,0.0
31174,1.2745484537500662,0.0
31176,1.274532241950691,0.0
31181,1.1354167887836695,0.0
31183,1.2745531728699484,0.0
31186,1.2745576281047535,0.0
31204,1.010066172756284,0.0
31205,1.2745474612957437,0.0
31207,1.2745024906638085,0.0
31212,1.2516203728364512,0.0
31214,1.274550472788979,0.0
31222,1.2745448083736886,0.0
31227,1.2745282037824583,0.0
31230,1.007675811786152,0.0
31235,1.04340112015066,0.0
31236,1.016359488429892,0.0
31239,1.2745366458244267,0.0
31242,1.1058174143507282,0.0
31244,1.2745458367397693,0.0
31246,1.2745522257077477,0.0
31247,1.27451591976293,0.0
31252,1.0408780491898808,0.0
31266,1.274534583332648,0.0
31268,1.274544483248069,0.0
31278,1.2745538222455153,0.0
31279,1.274547241942978,0.0
31283,1.274533058372452,0.0
31294,1.274550206236917,0.0
31302,1.2745415246820146,0.0
31303,1.1679891916853917,0.0
31334,1.000034474109971,0.0
31336,1.274532408508993,0.0
31343,1.2745477085152392,0.0
31344,1.2745361180860808,0.0
31366,1.054132817572042,0.0
31367,1.2745436543119721,0.0
31379,1.0816954382017685,0.0
31390,1.051813818531507,0.0
31392,1.2745460665485286,0.0
31399,1.2745467226552483,0.0
31402,1.2745422949504934,0.0
31406,1.2745091159054636,0.0
31410,1.2745290741304494,0.0
31412,1.0379730555769278,0.0
31426,1.2745351610945033,0.0
31427,1.274528666320142,0.0
31436,1.2745540161271052,0.0
31440,1.2745105395219587,0.0
31444,1.2745471884773105,0.0
31451,1.274528778058841,0.0
31452,1.2745609692358855,0.0
31464,1.2745458434280024,0.0
31470,1.2745365787897474,0.0
31473,1.274505874334687,0.0
31484,1.2745320158162747,0.0
31494,1.2745322404865527,0.0
31500,1.0448311154163452,0.0
31503,1.2745391236746741,0.0
31513,1.0419560417794196,0.0
31521,1.0012703649043035,0.0
31523,1.2745281825894563,0.0
31524,1.2280746985910067,0.0
31525,1.27453887728776,0.0
31532,1.2745224092607528,0.0
31533,1.2745486159783597,0.0
31535,1.037159774866424,0.0
31547,1.045531249437263,0.0
31552,1.2745119430215226,0.0
31555,1.0522751453557226,0.0
31560,1.2745287345503011,0.0
31572,1.274507686436417,0.0
31577,1.274582311962825,0.0
31586,1.1059369121313791,0.0
31587,1.03808980306455,0.0
31589,1.2214809639922453,0.0
31591,1.2745875230238894,0.0
31601,1.6762387929363287,0.0
31602,1.2745515112852774,0.0
31603,1.187241251512593,0.0
31630,1.0027233356024965,0.0
31638,1.2745451764724267,0.0
31639,1.274542548053299,0.0
31646,1.2745490236806205,0.0
31649,1.0308019588723547,0.0
31666,1.2744984534846415,0.0
31671,1.2745252425412616,0.0
31678,1.2745689835283016,0.0
31682,1.2745304127204844,0.0
31685,1.2745382529540445,0.0
31686,1.0302647540398762,0.0
31687,1.0134467567182286,0.0
31688,1.2745458970471588,0.0
31689,1.0729912978174727,0.0
31695,1.2745307459388218,0.0
31706,1.048251442546471,0.0
31723,1.2744982968524041,0.0
31740,1.1197039296490954,0.0
31744,1.2745395807609168,0.0
31746,1.0099346992743368,0.0
31751,1.274540569881007,0.0
31774,1.2745321512628789,0.0
31793,1.2745413938409909,0.0
31806,1.2745016261057196,0.0
31827,1.077666228908396,0.0
31836,1.2745486689149987,0.0
31838,1.0684033294337472,0.0
31844,1.2745422580688601,0.0
31849,1.2745648920801311,0.0
31851,1.2745353436255393,0.0
31860,1.2745303347775767,0.0
31866,1.1125363285420597,0.0
31870,1.2745405238072653,0.0
31872,1.2745432069972398,0.0
31873,1.3894264991581295,0.0
31875,1.2745249334827413,0.0
31881,1.2745350530945887,0.0
31895,1.2745468592877258,0.0
31896,1.2745441922830687,0.0
31911,1.27452691462356,0.0
31914,1.2745739934836435,0.0
31922,1.0558543158775204,0.0
31926,1.2745432991785028,0.0
31936,1.2745395706325027,0.0
31939,1.274548520783628,0.0
31943,1.2745468804809115,0.0
31944,1.2745284305714206,0.0
31950,1.2745411897235364,0.0
31957,1.2745419190975633,0.0
31959,1.2745318391133296,0.0
31960,1.12719830992502,0.0
31961,1.274548985614152,0.0
31962,1.2745436372631849,0.0
31964,1.0955309470637487,0.0
31977,1.2745439291719045,0.0
31986,1.242437439399003,0.0
31994,1.0757686520264407,0.0
31995,1.274546488795254,0.0
32001,1.2745255737685346,0.0
32013,1.2745450082550631,0.0
32015,1.2745480318047724,0.0
32016,1.2745226345548197,0.0
32021,1.2745032240635865,0.0
32025,1.0180694688392815,0.0
32033,1.2745056688397396,0.0
32038,1.2745016489952081,0.0
32040,1.2745290366276514,0.0
32043,1.274530774474038,0.0
32044,1.2745476215013036,0.0
32061,1.2745409943915174,0.0
32077,1.193492549143361,0.0
32083,1.2745007913291284,0.0
32087,1.2745453177009722,0.0
32088,1.2745372717607861,0.0
32096,1.2745154256945024,0.0
32099,1.2745476267431066,0.0
32107,1.2745422733493377,0.0
32122,1.274501080720443,0.0
32131,1.2745417371810286,0.0
32136,1.2037114685677663,0.0
32140,1.2745334750309503,0.0
32144,1.27453110623855,0.0
32147,1.274516425434028,0.0
32159,1.0075453445890494,0.0
32168,1.2745470236019798,0.0
32170,1.2745446326650312,0.0
32172,1.2745204323424741,0.0
32175,1.2745302004016672,0.0
32185,1.2745413327063178,0.0
32187,1.2745518626596692,0.0
32188,1.2440003254559029,0.0
32189,1.2745400604425634,0.0
32191,1.274547843478389,0.0
32194,1.2745098515580482,0.0
32213,1.2745278878007607,0.0
32216,1.0453881835401986,0.0
32217,1.156551714152179,0.0
32247,1.2745262401135184,0.0
32252,1.2270768436922785,0.0
32263,1.0611751159027698,0.0
32266,1.274523085019215,0.0
32271,1.2745334584516064,0.0
32277,1.274543030996054,0.0
32278,1.2745472077249327,0.0
32281,1.2745392488314762,0.0
32284,1.0463979597160233,0.0
32285,1.274544080816,0.0
32296,1.2745433409528097,0.0
32300,1.4495954213377402,0.0
32303,1.2311886472555296,0.0
32305,1.2745028978015456,0.0
32311,1.2745274480390276,0.0
32312,1.0437642347949259,0.0
32318,1.2745169987223823,0.0
32333,1.2745852773189374,0.0
32347,1.274543156560887,0.0
32348,1.2745454352258911,0.0
32352,1.2745396062633911,0.0
32353,1.2745414522069256,0.0
32356,1.2745491010174055,0.0
32359,1.1758302477330567,0.0
32360,1.2745192971664434,0.0
32367,1.2745317655611357,0.0
32369,1.2745838563053253,0.0
32371,1.2745252865630408,0.0
32385,1.2745400662484234,0.0
32389,1.2745445045726504,0.0
32392,1.0514036932061097,0.0
32393,1.2763157930937654,0.0
32398,1.0496747647587277,0.0
32404,1.2745482603368803,0.0
32406,1.2745223030871353,0.0
32414,1.274555299748736,0.0
32415,1.0697719888266908,0.0
32416,1.2745413191857393,0.0
32419,1.2745330628188285,0.0
32420,1.02403096227077,0.0
32422,1.2744987528169225,0.0
32430,1.2130996145402204,0.0
32432,1.2745532409660105,0.0
32438,1.27455477076917,0.0
32443,1.2745312429067575,0.0
32454,1.2745421897576947,0.0
32455,1.2745447542721289,0.0
32459,1.0310088407403333,0.0
32461,1.0193716793176102,0.0
32467,1.2745475272215225,0.0
32469,1.2214729412912897,0.0
32471,1.274497607287693,0.0
32477,1.0140659061364325,0.0
32478,1.2745271986130584,0.0
32479,1.2745498716795858,0.0
32482,1.2745482065338045,0.0
32485,1.0145973388604221,0.0
32492,1.02308245433884,0.0
32495,1.2745435208968847,0.0
32501,1.274542172374403,0.0
32510,1.274535701781116,0.0
32511,1.2745382803187961,0.0
32518,1.2745375033858006,0.0
32527,1.048977365301575,0.0
32535,1.2745310909654028,0.0
32537,1.2745506828751056,0.0
32538,1.2745483242558098,0.0
32539,1.2745387163302846,0.0
32543,1.2131003402134906,0.0
32548,1.0770479933173853,0.0
32550,1.2745411907967596,0.0
32564,1.2745319458430102,0.0
32578,1.0878291642794666,0.0
32581,1.2745328878663746,0.0
32583,1.2745119721369123,0.0
32584,1.274539106546727,0.0
32585,1.2745776939078928,0.0
32587,1.2745561545460853,0.0
32588,1.0497905828804437,0.0
32589,1.274539139308799,0.0
32591,1.274543263958913,0.0
32609,1.2745441306129088,0.0
32610,1.2745025869539062,0.0
32611,1.27454248473049,0.0
32621,1.2745467361394907,0.0
32626,1.2745048865488458,0.0
32629,1.2745344573948685,0.0
32633,1.2745842379110264,0.0
32641,1.2745323713994992,0.0
32645,1.2745484046843276,0.0
32662,1.274540252037358,0.0
32665,1.2745538636775797,0.0
32672,1.2745375986195864,0.0
32673,1.2744993791914183,0.0
32681,1.0589814731695921,0.0
32688,1.274541578236722,0.0
32692,1.274508198279515,0.0
32696,1.2745424130222673,0.0
32701,1.274571028164758,0.0
32712,1.2745015075320667,0.0
32719,1.0613510327921671,0.0
32726,1.1624064960048026,0.0
32735,1.047617591179811,0.0
32738,1.0563627082202303,0.0
32739,1.2745406155945906,0.0
32741,1.2745509977732734,0.0
32742,1.2745397827451477,0.0
32746,1.19340031669239,0.0
32755,1.2745365461969256,0.0
32759,1.2745080861147398,0.0
32760,1.2745388584365094,0.0
32766,1.274541052942211,0.0
32770,1.2745032260815474,0.0
32780,1.2745521425277324,0.0
32791,1.2745423945300756,0.0
32794,1.2745468846774557,0.0
32798,1.2745268720650464,0.0
32801,1.1700789462257457,0.0
32806,1.2745292420152616,0.0
32809,1.2669169363866937,0.0
32815,1.274573891065416,0.0
32831,1.2745528436918345,0.0
32836,1.2745477738043096,0.0
32841,1.2745348276786566,0.0
32842,1.1277282949191034,0.0
32866,1.2745449410993375,0.0
32874,1.2745220357239708,0.0
32876,1.2745422117660126,0.0
32880,1.2745431334966502,0.0
32885,1.2745218971508032,0.0
32894,1.2745402023565853,0.0
32901,1.2745457789588714,0.0
32914,1.2745300990925945,0.0
32916,1.2745320660654533,0.0
32923,1.0055883483870254,0.0
32935,1.274551215259578,0.0
32950,1.2745470435848012,0.0
32952,1.2745483902486048,0.0
32959,1.2745351021150162,0.0
32966,1.274533086498901,0.0
32973,1.2745333459560755,0.0
32982,1.2745488646144674,0.0
32983,1.0598944427528287,0.0
32998,1.2745354097614974,0.0
33012,1.2745425836794353,0.0
33013,1.274540409937817,0.0
33022,1.2745458911792178,0.0
33023,1.2745043451687608,0.0
33024,1.2745479233023027,0.0
33029,1.2745333706642263,0.0
33033,1.2490408966977227,0.0
33035,1.274524357001838,0.0
33043,1.274549578136676,0.0
33047,1.274577138880499,0.0
33052,1.2745506760560599,0.0
33056,1.0024852963552326,0.0
33058,1.274544468837364,0.0
33062,1.0393178993766765,0.0
33076,1.2745294477141098,0.0
33080,1.2745441411579856,0.0
33083,1.274529779396734,0.0
33093,1.2745406428213641,0.0
33103,1.2745189488110797,0.0
33105,1.2745107226428993,0.0
33114,1.2745102317573045,0.0
33120,1.274520456116529,0.0
33122,1.274541788966604,0.0
33126,1.256726345187044,0.0
33130,1.2304068068959138,0.0
33134,1.2745379788071982,0.0
33145,1.2746009736290929,0.0
33148,1.2745322112248483,0.0
33149,1.2745524580715477,0.0
33151,1.3913518774850848,0.0
33160,1.2745029748613825,0.0
33168,1.27450828384531,0.0
33195,1.274529875920258,0.0
33200,1.2745854511178538,0.0
33210,1.2745412703236965,0.0
33217,1.2745502203345926,0.0
33218,1.2745317400569889,0.0
33222,1.2745440605374823,0.0
33225,1.2745477661910898,0.0
33227,1.2745456661065013,0.0
33230,1.0518129763676674,0.0
33242,1.274580201961685,0.0
33243,1.0301989210344586,0.0
33249,1.0585927515982942,0.0
33254,1.274546050874294,0.0
33255,1.0422568450495502,0.0
33260,1.2745411738760897,0.0
33261,1.2745388893651524,0.0
33266,1.2745471265791624,0.0
33274,1.2745421253448175,0.0
33277,1.2745331471710635,0.0
33290,1.2745401933232994,0.0
33297,1.047315296845616,0.0
33299,1.274515372964855,0.0
33305,1.2745361880022645,0.0
33318,1.274526086278497,0.0
33321,1.2745372900315002,0.0
33322,1.0260920743399564,0.0
33329,1.2745409804889059,0.0
33332,1.274543073748392,0.0
33333,1.2745308188212359,0.0
33338,1.274548711016403,0.0
33343,1.2745325291240863,0.0
33347,1.2745491702286964,0.0
33350,1.2745282554973705,0.0
33355,1.2744982084300989,0.0
33356,1.274541459848415,0.0
33361,1.037916720164505,0.0
33369,1.274508228224102,0.0
33381,1.274548688963173,0.0
33384,1.2745530094499904,0.0
33387,1.2745465912342908,0.0
33391,1.2745429535757977,0.0
33393,1.0007938261032043,0.0
33394,1.031993880415533,0.0
33403,1.2745273245655127,0.0
33416,1.274545359421065,0.0
33417,1.2745411374032336,0.0
33419,1.2745398083520885,0.0
33421,1.274526007177,0.0
33422,1.2745383358117277,0.0
33423,1.2745393100282911,0.0
33425,1.274512102858786,0.0
33427,1.2744985866796477,0.0
33434,1.0220088638471667,0.0
33437,1.0276780722678123,0.0
33441,1.2745355513043124,0.0
33447,1.2745999266490826,0.0
33449,1.0515063559053586,0.0
33454,1.2745326499579996,0.0
33464,1.2363982147037174,0.0
33477,1.2131144408110943,0.0
33480,1.274549045181784,0.0
33486,1.274501974720515,0.0
33496,1.2745339745669597,0.0
33500,1.274532771678686,0.0
33509,1.2745031326932637,0.0
33511,1.274552551953323,0.0
33512,1.2745438296063543,0.0
33517,1.2745429754373039,0.0
33533,1.2745418128893036,0.0
33536,1.0489721796987368,0.0
33543,1.2745467456141977,0.0
33556,1.274569599923986,0.0
33564,1.2745439809939079,0.0
33579,1.2203504077756833,0.0
33586,1.2745228070511607,0.0
33588,1.2745381689444277,0.0
33589,1.0239186010111267,0.0
33597,1.274521509110825,0.0
33599,1.2392578352573937,0.0
33613,1.2745443002613255,0.0
33614,1.2744987090105253,0.0
33618,1.2745249059676427,0.0
33619,1.2745512693217398,0.0
33621,1.274498602295073,0.0
33622,1.0523348156794357,0.0
33645,1.2745537499564874,0.0
33646,1.274523110392786,0.0
33650,1.2745299720834784,0.0
33661,1.1495598731177428,0.0
33662,1.2745363090981263,0.0
33664,1.2745719880302415,0.0
33670,1.1375345544421231,0.0
33671,1.0731844297172228,0.0
33683,1.2745421166100042,0.0
33689,1.045200461294438,0.0
33691,1.0293005253201075,0.0
33696,1.2745473202402369,0.0
33702,1.109919323930214,0.0
33710,1.274527659336109,0.0
33714,1.274540276428799,0.0
33715,1.0297027275482038,0.0
33720,1.2745433973818405,0.0
33721,1.274542920151372,0.0
33722,1.2745387439204334,0.0
33723,1.0137821848907442,0.0
33724,1.0258980648262535,0.0
33725,1.2745908811187348,0.0
33728,1.274589620851779,0.0
33741,1.274554987388536,0.0
33742,1.2744996555402737,0.0
33745,1.2745311375254642,0.0
33757,1.2745172376034613,0.0
33765,1.101351460967391,0.0
33766,1.2745480402848903,0.0
33770,1.274530144449902,0.0
33791,1.2745251877536092,0.0
33795,1.2745366194448753,0.0
33799,1.2745523085098938,0.0
33801,1.274508566107903,0.0
33809,1.2745397696696963,0.0
33820,1.274535900694912,0.0
33826,1.0589517573747103,0.0
33843,1.2745508023819623,0.0
33844,1.0438393721344823,0.0
33845,1.2265472678059153,0.0
