EventID,Edep_MeV,#PE,#NoisePE
30990,0.10774618709976892,64,6
30991,0.10742551640192759,48,14
30992,0.10775860566206734,65,14
30993,0.10754668346724679,73,25
30994,0.10753718338966466,65,16
30995,0.10761730980061578,61,10
30996,0.10754353562744481,64,22
30997,0.10761398729657916,44,8
30998,0.1074602518813871,79,20
30999,0.041445357384115165,15,2
31000,0.10767634460072974,62,17
31001,0.10733235508078406,82,15
31002,0.10763844183413399,56,23
31003,0.10747786368096603,58,14
31004,0.10776911577889427,53,11
31005,0.1074935386827358,47,10
31006,0.10761104841145089,65,20
31007,0.10744522656928242,57,16
31008,0.10756730419246072,73,20
31009,0.10750609215760375,59,12
31010,0.10754721185465665,63,17
31011,0.1074973225087741,55,9
31012,0.041481971391747974,18,4
31013,0.10777957197863565,56,7
31014,0.049261605361033425,33,10
31015,0.10750640684006886,53,11
31016,0.10740688511366106,66,16
31017,0.10771836122669275,55,15
31018,0.04925729587941274,23,5
31019,0.10761192757865284,65,15
31020,0.0494364875720389,15,2
31021,0.10754071219525392,56,12
31022,0.10765838609306747,76,25
31023,0.10754439641389178,65,20
31024,0.05043667679346494,24,8
31025,0.1076816820439293,57,4
31026,0.10758469744989754,72,19
31027,0.10770330262183254,71,23
31028,0.04927813200399299,37,10
31029,0.04940532264201477,37,8
31030,0.056320860573044314,31,8
31031,0.0414960499659045,16,4
31032,0.10748399273661764,47,9
31033,0.10744665882605306,58,13
31034,0.10758733836346233,63,16
31035,0.1076863969588383,75,24
31036,0.10755993068100321,67,19
31037,0.10782128376186932,80,24
31038,0.10759904020893633,65,21
31039,0.10753680502938066,66,14
31040,0.10768025047401494,58,10
31041,0.10757746309498127,67,14
31042,0.10790092796615235,66,17
31043,0.10760076266244335,60,11
31044,0.10729615607001379,67,18
31045,0.10756670504205484,65,16
31046,0.10737604242019849,58,9
31047,0.05058904764290382,29,6
31048,0.10742352349768357,79,28
31049,0.1075493096284186,65,22
31050,0.10731987285328588,60,13
31051,0.10759325677375046,61,10
31052,0.107504600442927,64,16
31053,0.10740457466134025,47,13
31054,0.10746859321921978,57,10
31055,0.10754779356412614,97,36
31056,0.10787739148076105,72,15
31057,0.10750849782933385,67,20
31058,0.10740271195392546,64,15
31059,0.10755247950334823,69,18
31060,0.10775347694788634,84,30
31061,0.10742004947596014,50,15
31062,0.10774305996868071,61,19
31063,0.10766240675864105,73,25
31064,0.04925027136110302,27,10
31065,0.1074013083958224,57,13
31066,0.1074029424185137,66,19
31067,0.10755482996925048,71,11
31068,0.10779712672219845,74,13
31069,0.10758557872598203,62,13
31070,0.10780102123274948,54,10
31071,0.10764851142616187,79,20
31072,0.1076113212972022,62,12
31073,0.10732939128307416,78,22
31074,0.10772583741866439,73,18
31075,0.10723656998207319,57,11
31076,0.10770140272626946,69,19
31077,0.10742600353132382,79,31
31078,0.10760318904873846,77,25
31079,0.10752579516804339,70,18
31080,0.10782857722763457,71,22
31081,0.1073456073837833,91,35
31082,0.10765084588928585,80,16
31083,0.10776248204616799,66,14
31084,0.10749813976478872,62,15
31085,0.10762195254471325,58,12
31086,0.1075622897781805,80,21
31087,0.10760280100361466,62,13
31088,0.04173911443532248,37,13
31089,0.04915671480557866,25,5
31090,0.10761613394729813,53,13
31091,0.10774651623323166,61,19
31092,0.10762283275943216,50,8
31093,0.10764650537148998,49,6
31094,0.04920336434652542,21,3
31095,0.10772278152166573,60,13
31096,0.10781485810401628,53,14
31097,0.10744121409501386,50,8
31098,0.1075770756917511,53,10
31099,0.10727075475771132,79,18
31100,0.10761998062293886,52,14
31101,0.10762499610862535,66,17
31102,0.10763527928505368,51,9
31103,0.10740048471157813,69,19
31104,0.10765512705757783,63,14
31105,0.10770342496982337,55,13
31106,0.1076890062645479,84,33
31107,0.04918050010688941,26,6
31108,0.10739915737139938,71,19
31109,0.10774272079772361,70,12
31110,0.10734824589794341,65,18
31111,0.1076705614127666,64,19
31112,0.050534902024372046,16,1
31113,0.10769988632091244,79,25
31114,0.1074451912040893,51,11
31114,0.1074451912040893,51,11
31116,0.10752500303941102,80,24
31117,0.1074770038459385,80,26
31118,0.10751570483823872,69,23
31119,0.10761000804357584,50,10
31120,0.10767687255316655,71,22
31121,0.041594347517626556,19,4
31122,0.1075584009872507,46,14
31123,0.10769631638262565,64,13
31124,0.10754094350074317,56,13
31125,0.04933715316516428,28,9
31126,0.10755909632020082,42,8
31127,0.10762758959195672,76,17
31128,0.10763170457376704,65,15
31129,0.1076776093980616,57,13
31130,0.10785695358938294,72,18
31131,0.10778217283895818,60,12
31132,0.10776029841234645,67,17
31133,0.10772479068864775,77,25
31134,0.1075192409419964,86,28
31135,0.10771593144847234,76,23
31136,0.050552853705195695,44,10
31137,0.10745642734581677,57,14
31138,0.10771450378514695,59,9
31139,0.1074642069904641,85,25
31140,0.10765426852178438,70,19
31141,0.10755047631018463,60,16
31142,0.10775798158039684,77,23
31143,0.10740125663676744,67,17
31144,0.10750202145353205,63,19
31145,0.04144001694734129,22,5
31146,0.10770526429199659,85,24
31147,0.04918226774514076,26,5
31148,0.10777382080679877,58,16
31149,0.10758049398221045,67,24
31150,0.049372375077730395,47,20
31151,0.10757928528997111,83,18
31152,0.10746867458468547,54,13
31153,0.10748487063931582,86,21
31154,0.05059117771911324,28,5
31155,0.050488996612426146,26,6
31156,0.1075158581498131,72,15
31157,0.1076454680164404,65,22
31158,0.10767756206251887,77,21
31159,0.10763481833796436,66,9
31160,0.1076113208824167,61,16
31161,0.10742941124735458,72,17
31162,0.10769545870756189,67,18
31163,0.1075614487319795,65,11
31164,0.10747980159638006,61,18
31165,0.10719813785959567,82,29
31166,0.10766093331265694,51,10
31167,0.10752254041799324,53,11
31168,0.10759867134070576,79,26
31169,0.10759978044612738,53,12
31170,0.10753333782253996,48,10
31171,0.10735746757707278,68,22
31172,0.10737969601148196,102,42
31173,0.10742160925898224,68,12
31174,0.10746548549546196,57,17
31175,0.10761931152352733,63,19
31176,0.10770018845225757,70,22
31177,0.10758840521680732,57,12
31178,0.050451075815480195,21,8
31179,0.10761190100839334,78,21
31180,0.10744520773984612,68,21
31181,0.10759743020780073,83,19
31182,0.10781392916451293,87,33
31183,0.10770029906595324,57,10
31184,0.10762626913625169,55,12
31185,0.10757575777356652,58,14
31186,0.10776624442675366,66,13
31187,0.10755467781711975,84,26
31188,0.10779239555960961,79,26
31189,0.1078429464631753,69,16
31190,0.04154046047270852,50,18
31191,0.1074059145194002,48,10
31192,0.10742619397952392,71,21
31193,0.041831185205092894,25,10
31194,0.10776600475895425,75,22
31195,0.04148796144754064,23,8
31196,0.10795318062548491,50,11
31197,0.10743814478272866,86,22
31198,0.1076959266985184,66,12
31199,0.10767870616801076,58,10
31200,0.1077566967821243,61,17
31201,0.10745500390808006,60,17
31202,0.10759847161322526,56,14
31203,0.0502513518444204,31,11
31204,0.10727069782236978,60,17
31205,0.10753125044719573,61,14
31206,0.10776401207568166,92,28
31207,0.04934918841619915,24,9
31208,0.10758895845957434,66,17
31209,0.10756498965450069,55,8
31210,0.10765436934173217,68,23
31211,0.10773318383882016,77,20
31212,0.10768466286118876,47,9
31213,0.10775202638303646,53,12
31214,0.10758943533787894,76,20
31215,0.050657396280247596,28,11
31216,0.10750695264279969,59,15
31217,0.1075342016991358,64,15
31218,0.1076632044783173,46,9
31219,0.10755829305024693,59,13
31220,0.1077575657309327,62,22
31221,0.10770519900295572,51,10
31222,0.10748269395791388,55,12
31223,0.10756396270927807,84,22
31224,0.10701082672891928,49,8
31225,0.10778681255323203,70,17
31226,0.049295122823392254,30,8
31227,0.10755859239042169,91,25
31228,0.1075193749090783,62,14
31229,0.1075213042702371,70,20
31230,0.04922600573990884,23,3
31231,0.10792728722454235,65,17
31232,0.10764106588121712,68,15
31233,0.10757585717318709,47,7
31234,0.10756124206629458,85,20
31235,0.04175789228261513,22,5
31236,0.10742729459469222,70,16
31237,0.1077807961798199,70,18
31238,0.10732306893333954,74,21
31239,0.10746678664955368,55,11
31240,0.10771044121609297,79,18
31241,0.10740721892914268,73,22
31242,0.10760770571695215,69,17
31243,0.10748928754731119,85,27
31244,0.10740732364868884,68,18
31245,0.10767576295451597,64,15
31246,0.10766892566835831,63,21
31247,0.10745903871488693,78,22
31248,0.10741927416567375,62,9
31249,0.10767393635962501,59,16
31250,0.10752484027563836,64,16
31251,0.10744394826054948,67,15
31252,0.050610310396454916,47,12
31253,0.050461231695428224,35,14
31254,0.10750625634408426,64,9
31255,0.10752267960245027,67,17
31256,0.10773639730282229,78,25
31257,0.10754520528586144,54,11
31258,0.10756734469222963,58,10
31259,0.10743270363118426,66,21
31260,0.10779336617874999,61,10
31261,0.10775500016882254,56,16
31262,0.10760124365662155,73,18
31263,0.10753281568106716,70,25
31264,0.050380247649554274,27,8
31265,0.10761109433286782,59,18
31266,0.10775140864866684,81,19
31267,0.10743926804209286,57,13
31268,0.10738329214582232,61,18
31269,0.10768226863175426,80,22
31270,0.10769967436820949,55,19
31271,0.1077342614029608,52,17
31272,0.1073684750462257,56,13
31273,0.10754941440122776,84,26
31274,0.10774483247680754,65,16
31275,0.10770803972964837,45,8
31276,0.10751770315722266,71,18
31277,0.10751834425420333,69,18
31278,0.10752762385987208,52,10
31279,0.10747748043535366,58,12
31280,0.1076583200660718,71,23
31281,0.107633113935258,51,7
31282,0.10781001707444443,58,16
31283,0.10747000904165796,57,14
31284,0.10742675654863008,59,15
31285,0.10764021909034148,71,15
31286,0.1077085365837686,59,17
31287,0.10753837488255773,62,11
31288,0.10756465212919893,45,5
31289,0.10769442135068497,53,11
31290,0.1074549277337167,56,8
31291,0.049281730638176605,28,7
31292,0.10793479870542337,53,18
31293,0.10770850298388504,52,5
31294,0.10736710154610989,65,17
31295,0.10753467723404497,63,18
31296,0.04937842270370263,35,12
31297,0.10755298257318377,60,12
31298,0.05032740715149715,42,10
31299,0.10755725147547886,84,25
31300,0.1076638956950781,66,18
31301,0.1074782123714417,76,23
31302,0.10764933053648557,64,20
31303,0.1076900046693993,70,20
31304,0.10771996515445732,71,19
31305,0.10769345310761308,70,18
31306,0.10751414945967701,65,12
31307,0.1074826929443377,71,19
31308,0.1074279398202658,54,8
31309,0.1077193072599724,72,15
31310,0.10750421656302932,68,17
31311,0.1077007814024338,85,26
31312,0.10756458624943413,65,20
31313,0.10767127512416842,44,10
31314,0.10760272852190116,64,15
31315,0.10745999710980413,69,26
31316,0.10757309996677446,64,15
31317,0.10769057289796609,61,11
31318,0.07757215086711021,46,12
31319,0.10745303693253179,58,16
31320,0.10764320630971706,70,20
31321,0.10731980525237135,57,19
31322,0.10739942331915266,76,22
31323,0.10776325332396346,70,17
31324,0.10759304292086504,46,12
31325,0.10738196164573843,66,19
31326,0.10747078058548576,58,16
31327,0.10741135098809879,53,16
31328,0.10762697062760243,56,11
31329,0.10759266752024797,55,18
31330,0.10762484651242922,77,20
31331,0.10749650800012725,85,26
31332,0.10742570543908507,57,12
31333,0.10771046874221175,81,20
31334,0.10733378068919124,55,11
31335,0.10797826294165101,76,19
31336,0.10758162334591767,53,12
31337,0.10736452249864993,74,15
31338,0.10768338856411999,78,25
31339,0.10758342655294775,68,21
31340,0.10769958947363907,64,12
31341,0.10752088300444711,55,16
31342,0.10777550310545855,72,19
31343,0.10777597103624491,59,8
31344,0.1076758658003654,66,12
31345,0.10743218554694427,75,27
31346,0.10749852590794991,65,17
31347,0.10749646309522617,70,26
31348,0.10744716303471732,73,20
31349,0.10788506821828613,56,21
31350,0.10764258911168728,62,22
31351,0.10750414771429233,63,19
31352,0.10760303098346594,67,20
31353,0.10785671101352269,59,13
31354,0.10760643739939364,73,15
31355,0.10743093447166785,75,22
31356,0.10769175033858154,74,19
31357,0.10753051819527784,59,14
31358,0.10768005561126165,73,20
31359,0.10770047268405882,62,15
31360,0.10760073845718969,73,18
31361,0.10758904397163807,48,11
31362,0.0416770724516813,21,3
31363,0.10773004448827202,67,14
31364,0.10772427687601815,54,7
31365,0.10756794171369906,58,18
31366,0.0494029070042815,27,8
31367,0.10771186281154552,46,5
31368,0.10771812161076874,48,10
31369,0.1076460178393088,78,25
31370,0.050655191911818206,38,8
31371,0.10776007578967203,62,23
31372,0.10738770375553341,69,19
31373,0.10754323071633617,80,25
31374,0.10750633200637291,71,17
31375,0.10766144784617986,58,21
31376,0.10755202664999794,65,17
31377,0.10762798029105075,76,31
31378,0.10746104631694202,42,9
31379,0.10784060510043193,60,13
31380,0.10757677383656225,71,11
31381,0.10761316931760576,72,12
31382,0.10766989371279098,56,8
31383,0.10755828209552629,87,29
31384,0.10751743053290408,66,14
31385,0.10730102887414703,54,13
31386,0.10762970402627986,64,14
31387,0.1077100529925166,52,9
31388,0.1077220135754794,70,21
31389,0.10755964772386277,68,15
31390,0.10741838073006507,53,12
31391,0.041667711860689086,29,6
31392,0.10777495679065793,86,28
31393,0.05055125899202433,28,7
31394,0.1077268992560737,55,8
31395,0.10740069582582738,72,14
31396,0.10752440362036907,68,17
31397,0.10770280668841775,63,18
31398,0.10755809047440362,74,25
31399,0.10760072333074754,79,28
31400,0.10756999497793446,63,18
31401,0.10748716749412938,56,11
31402,0.10739896604589763,80,23
31403,0.10760488503576224,50,11
31404,0.10792701356963882,59,11
31405,0.04926113294652608,37,8
31406,0.10761521460528306,60,16
31407,0.10765250031668319,62,15
31408,0.10774136202624389,61,17
31409,0.10769042022490644,55,10
31410,0.10746881681253723,55,12
31411,0.10769109181734232,50,12
31412,0.1077252846870314,57,9
31413,0.10771096227225596,59,11
31414,0.10771133444234231,66,19
31415,0.05102608218573167,41,7
31416,0.10761527073395034,53,14
31417,0.10771439145146798,72,21
31418,0.10766379678460304,55,17
31419,0.10770259991746532,79,20
31420,0.10739589882820365,61,18
31421,0.10763612594243077,49,13
31422,0.10741542580976873,50,7
31423,0.1075448175571849,60,20
31424,0.10758520272642799,67,19
31425,0.10779022265555364,55,6
31426,0.10735754115649739,61,17
31427,0.10756603097628803,47,8
31428,0.10753397280376684,52,11
31429,0.10748161858323516,57,9
31430,0.1074891508434566,78,28
31431,0.10754709813712006,72,16
31432,0.10770641042083162,61,21
31433,0.04927316988259731,29,8
31434,0.10773956483902507,74,28
31435,0.10760655926338104,69,15
31436,0.10751827627681125,52,21
31437,0.1074397271353964,59,17
31438,0.10755472390257197,62,17
31439,0.10752250912216692,53,12
31440,0.04931245811092577,29,7
31441,0.10742698975982855,51,15
31442,0.10763692629298607,70,18
31443,0.041530681464301854,25,7
31444,0.05029483540762219,36,14
31445,0.10754002356416263,69,17
31446,0.10759577019015724,63,16
31447,0.10749079517567536,53,15
31448,0.10742083755845071,60,13
31449,0.10744354848319522,71,18
31450,0.10754396304226925,78,26
31451,0.10736077104133153,55,13
31452,0.10762792956385347,62,10
31453,0.10758001640514041,60,9
31454,0.10753136467976167,67,16
31455,0.10758324128191601,66,17
31456,0.10759999781784432,68,13
31457,0.02925240738013858,23,8
31458,0.10775135363380602,73,19
31459,0.10767483184429065,73,21
31460,0.10747693402738819,66,14
31461,0.10761385421661696,52,12
31462,0.10742956015010126,62,14
31463,0.10786079796425369,80,29
31464,0.030127100046263736,12,3
31465,0.1077094963487852,60,12
31466,0.10750258028844703,69,15
31467,0.10753272893954025,75,21
31468,0.10753280012381052,67,10
31469,0.1075418461333307,88,29
31470,0.10763201597706037,62,11
31471,0.10769164359817873,67,22
31472,0.10745539533303301,72,13
31473,0.1077381126660862,84,32
31474,0.10768554883010054,82,30
31475,0.10779224332121468,60,18
31476,0.10784262411130809,74,21
31477,0.10774635736826481,50,12
31478,0.10769260749090584,59,9
31479,0.10775736753006786,38,9
31480,0.04152178642542332,23,7
31481,0.10737973898276826,49,11
31482,0.10740707867451038,77,23
31483,0.10763160980737128,56,11
31484,0.10745845990632599,68,14
31485,0.10760217602379975,55,13
31486,0.1076773634142048,60,19
31487,0.10729541335763584,42,11
31488,0.10747788406037326,76,18
31489,0.050529327357619884,33,9
31490,0.10786262994591506,58,11
31491,0.10769884226726266,52,8
31492,0.1077194031902579,73,23
31493,0.10768222056385243,53,11
31494,0.10741551893348679,78,24
31495,0.10750838184627791,75,20
31496,0.1077032592246519,39,10
31497,0.10751363907709491,61,15
31498,0.1074944027106334,50,12
31499,0.10754307180106336,55,14
31500,0.041539318758650204,27,7
31501,0.10765816147106354,61,17
31502,0.10738616721466733,49,6
31503,0.10776107692616929,50,13
31504,0.10764561506696974,51,11
31505,0.10761624260600643,54,10
31506,0.10756339897004534,54,11
31507,0.1077697717993684,65,20
31508,0.10758273241755861,68,16
31509,0.10747301589024992,70,17
31510,0.1075256303446666,64,18
31511,0.10734620209247252,59,16
31512,0.10742673457531093,55,15
31513,0.10757915773963346,70,14
31514,0.03975973930162516,22,4
31515,0.10774086402277558,64,15
31516,0.10773155101918562,49,10
31517,0.10784567156388356,70,18
31518,0.10775202178868398,59,14
31519,0.10783185474768328,54,8
31520,0.10772830206691462,73,18
31521,0.09816109060364663,65,18
31522,0.1075898427109518,56,7
31523,0.10771312099427828,69,18
31524,0.05037801179394376,26,12
31525,0.10759787999080868,63,16
31526,0.10745911831008262,87,34
31527,0.10766077328256175,63,10
31528,0.10760680194377609,70,21
31529,0.10747232125831678,40,5
31530,0.05058914800312809,34,8
31531,0.1075876164311284,79,25
31532,0.10771535908396569,62,10
31533,0.10769046904229045,65,15
31534,0.10771082222157939,75,18
31535,0.10732777029650405,66,20
31536,0.10752562063388152,75,20
31537,0.10763042742742607,61,10
31538,0.10755753786716388,65,15
31539,0.10771415366037526,71,18
31540,0.10750907746724868,60,13
31541,0.10740483192223886,67,13
31542,0.10769485811765046,70,19
31543,0.10760499964056461,73,22
31544,0.1076770159337479,69,13
31545,0.10779614535569985,67,21
31546,0.04948995845943868,39,13
31547,0.10760526780674963,66,12
31548,0.10770325351842618,62,15
31549,0.10756019555041878,69,20
31550,0.10748178151577573,69,21
31551,0.0414241959489814,29,8
31552,0.10746078445546364,58,12
31553,0.1076110531814396,64,18
31554,0.10774725935399695,74,22
31555,0.10747334735224838,77,22
31556,0.1074679809570589,83,19
31557,0.1077272071020871,78,20
31558,0.10737382288985405,68,24
31559,0.10780105527308621,46,8
31560,0.107640828222251,73,21
31561,0.049145793544087796,31,6
31562,0.107723977653736,63,13
31563,0.10773090991801353,64,10
31564,0.1074367806997967,62,15
31565,0.10771202306802324,74,22
31566,0.04186760612877162,24,7
31567,0.10735640150777159,64,17
31568,0.107545165409194,90,22
31569,0.04925673404293028,29,7
31570,0.10783506580058996,56,17
31571,0.04153723634544573,15,1
31572,0.10768050964402638,59,21
31573,0.10740772214178522,65,21
31574,0.04143485118901289,26,12
31575,0.10775912704452513,40,6
31576,0.10749715048641759,80,29
31577,0.10790772170510925,51,13
31578,0.10751290912724337,74,21
31579,0.10776726867352175,68,21
31580,0.10772213458987202,67,24
31581,0.10772686048623813,56,12
31582,0.10765043951107325,57,14
31583,0.03964771518299458,28,6
31584,0.10774804114521179,64,16
31585,0.10764182033902625,54,16
31586,0.10753108110208708,75,21
31587,0.09568592119422287,61,17
31588,0.10763379668506241,77,25
31589,0.10764948969016305,55,7
31590,0.10780568190949774,66,19
31591,0.10762654658907865,81,26
31592,0.10772109007404654,70,25
31593,0.10754235644862295,76,20
31594,0.10762386114666209,64,12
31595,0.10745534217404898,48,11
31596,0.04930121564596677,24,4
31597,0.04911943138886312,29,4
31598,0.1077033965871258,64,19
31599,0.10765825864747812,91,27
31600,0.05041947364502356,41,12
31601,0.10779345823796688,76,25
31602,0.10752721703043895,94,33
31603,0.10745573012061899,65,14
31604,0.10757322363252302,79,21
31605,0.0504571647207848,30,4
31606,0.10747795367875658,67,16
31607,0.1076002936604498,68,16
31608,0.10756196986841939,67,18
31609,0.10753262530856064,59,14
31610,0.10775848118757833,69,16
31611,0.10760064839287416,60,16
31612,0.1076054917928651,76,16
31613,0.10734375887374017,56,5
31614,0.10760819242691583,66,12
31615,0.10765016931378509,63,17
31616,0.10770084262266172,51,9
31617,0.10775137467193603,42,7
31618,0.10748013941638848,48,10
31619,0.10757469284597572,65,16
31620,0.10762242597718198,58,16
31621,0.10754632200223486,65,19
31622,0.10752773620990139,51,10
31623,0.10752751498694905,45,12
31624,0.10750981287270352,73,13
31625,0.10763823804928274,61,10
31626,0.05051211879050241,21,4
31627,0.10745681025296872,84,28
31628,0.10756906491884444,53,11
31629,0.050572107764949886,31,9
31630,0.10754830894628561,67,22
31631,0.10739787998310445,76,12
31632,0.04926926865698737,25,2
31633,0.10750086863095253,61,18
31634,0.10780408053707172,48,16
31635,0.1073905664875592,80,32
31636,0.10775806892916491,67,14
31637,0.10746204871519305,49,15
31638,0.10749575530786876,50,11
31639,0.10744893613369659,82,24
31640,0.10766470025909258,69,16
31641,0.10768189212802316,74,23
31642,0.10765564867109882,82,22
31643,0.10758652854972629,68,15
31644,0.107482215978279,69,17
31645,0.10774796210869912,70,19
31646,0.10740836208266367,74,21
31647,0.1076685159604786,66,22
31648,0.10734736602088955,60,16
31649,0.10739394772686575,63,17
31650,0.10751273781985106,58,11
31651,0.1073505043793325,69,27
31652,0.10749573188218443,71,24
31653,0.10755700241720584,88,29
31654,0.10763369979932365,63,18
31655,0.10747611826298448,63,12
31656,0.10784780097698018,59,14
31657,0.10780788367881357,70,23
31658,0.1077435379280903,55,17
31659,0.04949316808877575,27,7
31660,0.1075952972020306,61,11
31661,0.10760432803202825,80,28
31662,0.10788059892056856,60,10
31663,0.1076188702269131,59,11
31664,0.10774721819791967,44,6
31665,0.10758685682766896,71,18
31666,0.10753309900714038,50,16
31667,0.10778592743902181,67,18
31668,0.04926016898332385,32,13
31669,0.10748167733751304,74,20
31670,0.1075940206052604,65,25
31671,0.10775653752197954,66,21
31672,0.10776484330111412,57,13
31673,0.1075919829226117,63,21
31674,0.10768264961663312,55,11
31675,0.10757699063698169,72,22
31676,0.10766422176870348,64,19
31677,0.10755626205858199,59,14
31678,0.10761335088468496,57,12
31679,0.10781054977026219,81,26
31680,0.10730411936585274,74,16
31681,0.10792379514390246,72,24
31682,0.10764396415306775,64,17
31683,0.10743956867551238,60,12
31684,0.041604889681782664,18,4
31685,0.1075637838524189,55,11
31686,0.10763888651761343,69,28
31687,0.10783728803359105,64,15
31688,0.10751748713399385,55,10
31689,0.10775384823990344,75,21
31690,0.1076070874214648,78,24
31691,0.10736548471222922,63,16
31692,0.10753352408600764,54,13
31693,0.10761323821581394,62,12
31694,0.10776555584685925,70,13
31695,0.0493001283273702,40,8
31696,0.03970956100943247,40,12
31697,0.10762107660727199,58,11
31698,0.10752358162500028,80,27
31699,0.10758088639803166,62,11
31700,0.10737621920195949,67,19
31701,0.10740128853410948,75,19
31702,0.10738659913460903,62,15
31703,0.10756550617444868,64,17
31704,0.10756212504825781,57,12
31705,0.10776229844808345,76,19
31706,0.10770829138248607,61,19
31707,0.10760953741041791,79,27
31708,0.10757142894299444,53,13
31709,0.10770052092286093,68,17
31710,0.10763403189180201,71,18
31711,0.10779556199545427,66,16
31712,0.10779205598782625,89,25
31713,0.10755683073721589,62,13
31714,0.04158360847612449,13,1
31715,0.1076012445747511,62,12
31716,0.10752038176960053,74,20
31717,0.10772474378146439,55,14
31718,0.10749487849577635,47,7
31719,0.10771758991796267,51,8
31720,0.10768391759089718,73,20
31721,0.10780183677325213,51,9
31722,0.10768268594249582,66,17
31723,0.10751554791883922,62,18
31724,0.05031041354190753,19,2
31725,0.10801104286345592,76,20
31726,0.10770179043711317,72,24
31727,0.10717121553319564,73,20
31728,0.10764469088045961,67,13
31729,0.10761795416381213,61,19
31730,0.10789249738193238,48,9
31731,0.10754762977492911,46,11
31732,0.10773986529677608,74,24
31733,0.10735098778340417,59,11
31734,0.10750790115562679,75,17
31735,0.10766879033384712,47,6
31736,0.10749684979622819,58,15
31737,0.10778447398835951,72,23
31738,0.10758615568570182,88,22
31739,0.1076003818859062,37,5
31740,0.10758323386938216,52,11
31741,0.10767816023598693,63,16
31742,0.10757438727546469,64,14
31743,0.1075643625542591,65,12
31744,0.1075476046464484,63,21
31745,0.10785679259894049,67,15
31746,0.10772760927947223,62,11
31747,0.10783044770015157,72,14
31748,0.10791180726375865,52,9
31749,0.10775175537245921,55,13
31750,0.10774547525623364,50,18
31751,0.10746405106054452,72,18
31752,0.107534043615319,86,19
31753,0.10757690109489097,62,11
31754,0.10752598346412948,67,14
31755,0.10741614166785383,55,11
31756,0.10764396428195502,59,16
31757,0.10731881744509382,68,18
31758,0.10759330645880816,61,11
31759,0.10746381356390373,55,15
31760,0.10763205707573698,55,12
31761,0.10770589390025136,69,19
31762,0.10772750507160543,73,18
31763,0.10780453830339538,74,23
31764,0.1074140441330389,65,10
31765,0.10762876669119129,83,24
31766,0.050619684269321535,22,1
31767,0.10786191161729004,64,17
31768,0.1076413105993806,65,15
31769,0.10754361153367968,60,16
31770,0.10771028911943004,50,9
31771,0.10743843337976307,77,23
31772,0.10762538441368791,75,21
31773,0.1074924614036497,51,10
31774,0.04937103861682103,16,3
31775,0.049327587656063,26,7
31776,0.050559287032593235,33,10
31777,0.1076543843200288,65,16
31778,0.050443661670532644,18,2
31779,0.10768050221730069,59,8
31780,0.10754671571514808,70,23
31781,0.107793408367508,62,16
31782,0.10766991596743222,55,16
31783,0.10737981267053334,60,15
31784,0.1075835176544904,44,9
31785,0.10771853583421005,79,24
31786,0.10754937601330862,72,18
31787,0.10757630300615194,72,19
31788,0.049466071026805336,21,1
31789,0.10766908269895772,61,9
31790,0.10755776792095004,65,10
31791,0.10760302417559044,75,17
31792,0.04914046932804132,24,10
31793,0.10755120798405966,64,13
31794,0.10752408830661545,60,13
31795,0.10750102050861915,69,21
31796,0.05046950316111876,11,0
31797,0.10772107231549112,61,15
31798,0.10780026196119621,64,17
31799,0.1076638662099039,76,25
31800,0.10778478015143186,73,21
31801,0.1076561564586368,42,6
31802,0.10775820735327934,53,16
31803,0.10783565613273288,73,18
31804,0.1073780581716455,43,14
31805,0.10751607248095846,64,17
31806,0.10779680388216517,66,18
31807,0.041662689835402306,36,14
31808,0.10774101249228639,87,28
31809,0.10776842448883017,64,16
31810,0.05050884780364674,39,12
31811,0.10776861273836685,76,19
31812,0.10773499205708835,48,14
31813,0.10755812974644592,54,12
31814,0.10761778600854326,54,16
31815,0.10763018055405775,61,13
31816,0.10753874667854293,62,17
31817,0.10755762885918638,74,17
31818,0.10741736173649447,66,16
31819,0.10770568135559754,49,14
31820,0.10754052897994573,68,19
31821,0.10776792827575267,63,20
31822,0.1075286187847858,47,13
31823,0.10758325147783936,75,21
31824,0.1075823164447092,77,24
31825,0.10739087575633237,64,17
31826,0.10758744440868681,65,10
31827,0.10758010028359526,62,17
31828,0.1076200624593878,76,18
31829,0.0990981880962098,62,8
31830,0.04922632631193555,29,10
31831,0.10753660046481536,75,19
31832,0.1076333675849386,74,21
31833,0.10756871566045641,83,29
31834,0.10775677828480483,82,22
31835,0.04926069165425077,26,6
31836,0.1075469986689894,74,17
31837,0.050488170773518,34,6
31838,0.049205821050918024,28,5
31839,0.10746250776704581,54,16
31840,0.050580625703802944,40,16
31841,0.10772781390577997,85,33
31842,0.1076135263244605,63,19
31843,0.05049500706682531,39,12
31844,0.10759608039151482,71,18
31845,0.10746660900314185,58,16
31846,0.10730360795967646,52,10
31847,0.022584912756236603,16,8
31848,0.10791059096600848,54,14
31849,0.10738493264129215,45,11
31850,0.10740139498745102,55,12
31851,0.10777185284285154,60,19
31852,0.10755640482238286,60,13
31853,0.10760592336545573,69,23
31854,0.10740382376685122,54,13
31855,0.04903968669481542,30,6
31856,0.10768762672407922,58,16
31857,0.10771940908033414,63,17
31858,0.10761431189634996,70,14
31859,0.04943841039893206,26,6
31860,0.10741198537894986,61,16
31861,0.10747363287359046,61,16
31862,0.10790494056954793,61,13
31863,0.10752923531253555,63,16
